Ticker,Date,Time,Open,High,Low,Close,Volume,OpenInterest 
BANKNIFTY-I,2016-08-04,15:05:59,18638.0000,18645.0000,18638.0000,18643.0000,4000,1983560
BANKNIFTY-I,2016-08-04,15:06:59,18643.0000,18643.0000,18634.4004,18639.5996,4080,1983560
BANKNIFTY-I,2016-08-04,15:07:59,18637.7500,18639.9492,18628.0000,18634.3008,17320,1981680
BANKNIFTY-I,2016-08-04,15:08:59,18637.5000,18641.9492,18632.0000,18641.9492,6920,1981680
BANKNIFTY-I,2016-08-04,15:09:59,18640.9492,18647.9004,18638.0000,18638.0000,8520,1981680
BANKNIFTY-I,2016-08-04,15:10:59,18639.4492,18641.2500,18635.0000,18638.9492,8160,1976640
BANKNIFTY-I,2016-08-04,15:11:59,18637.0000,18646.2500,18637.0000,18646.2500,7320,1976640
BANKNIFTY-I,2016-08-04,15:12:59,18646.1992,18649.5000,18640.0000,18646.7500,10360,1976640
BANKNIFTY-I,2016-08-04,15:13:59,18645.0000,18653.5996,18645.0000,18650.1992,9480,1973200
BANKNIFTY-I,2016-08-04,15:14:59,18651.0000,18657.4492,18651.0000,18657.0000,11640,1973200
BANKNIFTY-I,2016-08-04,15:15:59,18657.0508,18673.0000,18657.0000,18670.0000,26760,1973200
BANKNIFTY-I,2016-08-04,15:16:59,18670.0000,18684.6504,18669.9492,18680.0000,30400,1972520
BANKNIFTY-I,2016-08-04,15:17:59,18679.9492,18689.6992,18677.0508,18688.0000,16320,1972520
BANKNIFTY-I,2016-08-04,15:18:59,18685.0000,18699.9004,18685.0000,18696.5508,23800,1972520
BANKNIFTY-I,2016-08-04,15:19:59,18696.5508,18726.5000,18695.3008,18726.5000,50080,1923520
BANKNIFTY-I,2016-08-04,15:20:59,18726.4492,18729.0000,18716.8496,18721.0000,22720,1923520
BANKNIFTY-I,2016-08-04,15:21:59,18721.0000,18725.0000,18715.5000,18719.0000,17800,1923520
BANKNIFTY-I,2016-08-04,15:22:59,18721.0508,18737.5000,18718.1504,18732.0000,22520,1891960
BANKNIFTY-I,2016-08-04,15:23:59,18732.0508,18737.9492,18731.8008,18736.0000,12560,1891960
BANKNIFTY-I,2016-08-04,15:24:59,18736.0000,18741.8008,18735.0000,18741.8008,15040,1891960
BANKNIFTY-I,2016-08-04,15:25:59,18738.1504,18749.6992,18738.0000,18740.0000,37160,1862160
BANKNIFTY-I,2016-08-04,15:26:59,18745.7500,18751.0000,18740.0000,18751.0000,28760,1862160
BANKNIFTY-I,2016-08-04,15:27:59,18751.4004,18758.3496,18751.0508,18756.2500,29720,1862160
BANKNIFTY-I,2016-08-04,15:28:59,18756.5000,18776.7500,18756.4004,18765.0000,43920,1852640
BANKNIFTY-I,2016-08-04,15:29:59,18765.0000,18767.0000,18745.0000,18745.0000,17600,1852640
BANKNIFTY-I,2016-08-05,09:15:59,18775.0000,18890.0000,18355.0000,18880.0000,67880,1763720
BANKNIFTY-I,2016-08-05,09:16:59,18876.9004,18898.4492,18875.0000,18880.0000,61440,1775040
BANKNIFTY-I,2016-08-05,09:17:59,18875.8496,18878.0000,18874.0000,18875.0508,32440,1775040
BANKNIFTY-I,2016-08-05,09:18:59,18875.3496,18882.9004,18868.6992,18870.0508,37120,1775040
BANKNIFTY-I,2016-08-05,09:19:59,18869.9004,18883.9492,18869.9004,18882.1992,37280,1799120
BANKNIFTY-I,2016-08-05,09:20:59,18882.5000,18940.0000,18880.1504,18925.0000,91240,1799120
BANKNIFTY-I,2016-08-05,09:21:59,18925.0000,18933.3008,18918.0508,18920.4492,32680,1799120
BANKNIFTY-I,2016-08-05,09:22:59,18918.0996,18925.0000,18915.0000,18923.4492,21200,1813600
BANKNIFTY-I,2016-08-05,09:23:59,18926.0000,18934.6504,18922.3008,18933.2500,20440,1813600
BANKNIFTY-I,2016-08-05,09:24:59,18933.2500,18948.0000,18922.3008,18924.0000,31760,1813600
BANKNIFTY-I,2016-08-05,09:25:59,18923.8496,18940.9492,18921.0508,18926.0000,22920,1832760
BANKNIFTY-I,2016-08-05,09:26:59,18926.2500,18926.2500,18910.0000,18910.0000,24880,1832760
BANKNIFTY-I,2016-08-05,09:27:59,18910.0000,18919.9004,18907.0000,18914.6504,16840,1832760
BANKNIFTY-I,2016-08-05,09:28:59,18915.9492,18919.9004,18913.5508,18916.5508,8360,1837640
BANKNIFTY-I,2016-08-05,09:29:59,18914.0000,18917.4492,18898.0000,18917.4492,14800,1837640
BANKNIFTY-I,2016-08-05,09:30:59,18913.3008,18926.0000,18913.3008,18916.5000,18880,1837640
BANKNIFTY-I,2016-08-05,09:31:59,18916.5000,18916.5000,18906.1504,18916.0000,12920,1843600
BANKNIFTY-I,2016-08-05,09:32:59,18916.0000,18916.8008,18906.2500,18908.1504,9280,1843600
BANKNIFTY-I,2016-08-05,09:33:59,18909.5508,18928.0996,18909.5508,18928.0996,11640,1843600
BANKNIFTY-I,2016-08-05,09:34:59,18928.4492,18935.9492,18926.9492,18932.0000,20120,1855320
BANKNIFTY-I,2016-08-05,09:35:59,18934.8008,18945.0000,18925.4004,18925.4004,22120,1855320
BANKNIFTY-I,2016-08-05,09:36:59,18929.9004,18935.8008,18928.0508,18933.9492,8880,1855320
BANKNIFTY-I,2016-08-05,09:37:59,18932.9004,18933.0000,18925.6992,18928.0996,4760,1867440
BANKNIFTY-I,2016-08-05,09:38:59,18931.9492,18945.9492,18910.0000,18917.1992,16880,1867440
BANKNIFTY-I,2016-08-05,09:39:59,18917.1992,18924.0000,18915.0000,18915.0000,6680,1867440
BANKNIFTY-I,2016-08-05,09:40:59,18915.0000,18918.7500,18911.2500,18915.0996,4840,1866000
BANKNIFTY-I,2016-08-05,09:41:59,18918.0000,18925.0000,18914.4492,18917.0508,4960,1866000
BANKNIFTY-I,2016-08-05,09:42:59,18915.0000,18920.0000,18914.0000,18919.8008,4520,1866000
BANKNIFTY-I,2016-08-05,09:43:59,18919.0996,18927.9004,18919.0996,18923.0000,6360,1870200
BANKNIFTY-I,2016-08-05,09:44:59,18924.0000,18930.5000,18920.6504,18925.0996,9320,1870200
BANKNIFTY-I,2016-08-05,09:45:59,18925.0996,18935.0000,18923.0996,18928.0508,5800,1870200
BANKNIFTY-I,2016-08-05,09:46:59,18928.0508,18935.9492,18924.2500,18925.1992,6360,1877240
BANKNIFTY-I,2016-08-05,09:47:59,18925.1992,18929.9492,18922.0000,18927.9004,5840,1877240
BANKNIFTY-I,2016-08-05,09:48:59,18924.0508,18929.9492,18922.0000,18924.8496,6640,1877240
BANKNIFTY-I,2016-08-05,09:49:59,18927.6504,18928.9004,18922.0000,18928.4004,6480,1885520
BANKNIFTY-I,2016-08-05,09:50:59,18924.0000,18928.6504,18919.0996,18923.0000,8520,1885520
BANKNIFTY-I,2016-08-05,09:51:59,18922.1504,18923.0000,18916.4492,18917.0996,4160,1885520
BANKNIFTY-I,2016-08-05,09:52:59,18917.0000,18920.0000,18916.9492,18918.4492,4040,1889120
BANKNIFTY-I,2016-08-05,09:53:59,18920.0000,18922.0000,18916.4004,18919.0000,7880,1889120
BANKNIFTY-I,2016-08-05,09:54:59,18918.0996,18920.0000,18915.4492,18915.5996,5080,1889120
BANKNIFTY-I,2016-08-05,09:55:59,18915.5996,18920.0000,18915.0000,18919.9004,5080,1890400
BANKNIFTY-I,2016-08-05,09:56:59,18919.9004,18923.0000,18912.0000,18912.0000,6840,1890400
BANKNIFTY-I,2016-08-05,09:57:59,18915.0000,18919.9492,18911.5000,18916.3496,2840,1890400
BANKNIFTY-I,2016-08-05,09:58:59,18916.0508,18929.9004,18916.0000,18926.7500,7920,1889960
BANKNIFTY-I,2016-08-05,09:59:59,18924.6504,18924.6504,18916.1992,18920.9004,4840,1889960
BANKNIFTY-I,2016-08-05,10:00:59,18920.9004,18926.9004,18919.5508,18919.9492,3440,1889960
BANKNIFTY-I,2016-08-05,10:01:59,18919.9492,18922.1992,18912.4004,18921.0000,4920,1897160
BANKNIFTY-I,2016-08-05,10:02:59,18918.9004,18925.0000,18915.0000,18918.0000,4800,1897160
BANKNIFTY-I,2016-08-05,10:03:59,18918.0000,18933.9492,18918.0000,18932.0508,4360,1897160
BANKNIFTY-I,2016-08-05,10:04:59,18932.0000,18935.0000,18922.1504,18923.0000,6120,1902720
BANKNIFTY-I,2016-08-05,10:05:59,18923.0000,18930.0000,18923.0000,18925.1504,2000,1902720
BANKNIFTY-I,2016-08-05,10:06:59,18929.4492,18929.4492,18922.5508,18926.6992,880,1902720
BANKNIFTY-I,2016-08-05,10:07:59,18926.6992,18939.9004,18926.6992,18929.5508,6040,1903240
BANKNIFTY-I,2016-08-05,10:08:59,18929.5508,18935.5996,18926.0996,18930.1992,2560,1903240
BANKNIFTY-I,2016-08-05,10:09:59,18930.1992,18934.3008,18930.0000,18931.1992,1440,1903240
BANKNIFTY-I,2016-08-05,10:10:59,18931.1992,18945.0000,18931.1992,18943.8496,12040,1904080
BANKNIFTY-I,2016-08-05,10:11:59,18941.0000,18944.0000,18936.0000,18937.0508,8160,1904080
BANKNIFTY-I,2016-08-05,10:12:59,18937.0508,18940.0000,18932.9004,18935.0000,4160,1904080
BANKNIFTY-I,2016-08-05,10:13:59,18933.9492,18940.0000,18930.0000,18930.0000,6480,1904400
BANKNIFTY-I,2016-08-05,10:14:59,18930.0000,18931.5000,18921.8496,18924.9492,1920,1904400
BANKNIFTY-I,2016-08-05,10:15:59,18924.9492,18928.0000,18917.9492,18928.0000,4080,1904400
BANKNIFTY-I,2016-08-05,10:16:59,18928.0508,18930.0000,18924.2500,18925.0000,2920,1904840
BANKNIFTY-I,2016-08-05,10:17:59,18925.0000,18925.0000,18921.0508,18923.0000,1760,1904840
BANKNIFTY-I,2016-08-05,10:18:59,18923.0000,18940.0000,18923.0000,18940.0000,5960,1904840
BANKNIFTY-I,2016-08-05,10:19:59,18938.5996,18944.0000,18934.5996,18940.0508,9840,1908280
BANKNIFTY-I,2016-08-05,10:20:59,18943.6992,18947.0996,18940.0000,18941.0996,9880,1908280
BANKNIFTY-I,2016-08-05,10:21:59,18943.0000,18943.0000,18936.0000,18937.1992,2280,1908280
BANKNIFTY-I,2016-08-05,10:22:59,18938.0000,18940.5508,18936.3008,18938.0000,3160,1909360
BANKNIFTY-I,2016-08-05,10:23:59,18938.0000,18939.0000,18926.9492,18927.0508,6000,1909360
BANKNIFTY-I,2016-08-05,10:24:59,18926.9492,18929.0000,18923.0508,18929.0000,1480,1909360
BANKNIFTY-I,2016-08-05,10:25:59,18926.5000,18970.0000,18926.5000,18966.5996,63480,1907720
BANKNIFTY-I,2016-08-05,10:26:59,18963.6504,18988.8496,18963.6504,18977.0000,61040,1907720
BANKNIFTY-I,2016-08-05,10:27:59,18977.0000,18983.9492,18977.0000,18978.8496,23880,1907720
BANKNIFTY-I,2016-08-05,10:28:59,18978.0000,18979.9004,18972.0000,18973.3008,17440,1928480
BANKNIFTY-I,2016-08-05,10:29:59,18973.3008,18978.8496,18972.0508,18974.1992,7320,1928480
BANKNIFTY-I,2016-08-05,10:30:59,18973.9492,18982.0000,18973.9492,18980.9004,9000,1928480
BANKNIFTY-I,2016-08-05,10:31:59,18980.9004,18983.4492,18972.1504,18974.9492,4600,1933680
BANKNIFTY-I,2016-08-05,10:32:59,18972.0000,18975.0000,18962.0996,18962.0996,5760,1933680
BANKNIFTY-I,2016-08-05,10:33:59,18962.0996,18973.0000,18960.5996,18966.0508,7440,1933680
BANKNIFTY-I,2016-08-05,10:34:59,18966.0996,18978.9492,18966.0996,18970.0996,7720,1936800
BANKNIFTY-I,2016-08-05,10:35:59,18970.0996,18973.0000,18962.9004,18970.2500,10280,1936800
BANKNIFTY-I,2016-08-05,10:36:59,18968.2500,18968.2500,18957.0508,18965.2500,6160,1936800
BANKNIFTY-I,2016-08-05,10:37:59,18965.0000,18965.0000,18958.0996,18961.0000,4960,1937160
BANKNIFTY-I,2016-08-05,10:38:59,18963.9492,18974.0000,18961.0000,18974.0000,4640,1937160
BANKNIFTY-I,2016-08-05,10:39:59,18974.0000,18974.0000,18970.0508,18971.1504,2320,1937160
BANKNIFTY-I,2016-08-05,10:40:59,18973.0000,18980.0000,18971.0000,18977.0000,3440,1938160
BANKNIFTY-I,2016-08-05,10:41:59,18975.0000,18997.0000,18975.0000,18994.0508,24160,1938160
BANKNIFTY-I,2016-08-05,10:42:59,18994.0508,18994.0508,18985.0508,18985.4004,9920,1938160
BANKNIFTY-I,2016-08-05,10:43:59,18987.8496,18992.0508,18983.0996,18987.3496,5360,1945440
BANKNIFTY-I,2016-08-05,10:44:59,18987.0000,18988.5508,18982.0508,18987.4004,4240,1945440
BANKNIFTY-I,2016-08-05,10:45:59,18984.1504,18986.6992,18971.0000,18971.0000,5600,1945440
BANKNIFTY-I,2016-08-05,10:46:59,18970.2500,18973.0996,18967.0000,18970.0000,3960,1951080
BANKNIFTY-I,2016-08-05,10:47:59,18968.1504,18971.8008,18960.0000,18968.2500,4960,1951080
BANKNIFTY-I,2016-08-05,10:48:59,18968.2500,18968.5000,18960.0996,18964.6504,2360,1951080
BANKNIFTY-I,2016-08-05,10:49:59,18964.6504,18964.6504,18955.0996,18955.0996,2640,1952520
BANKNIFTY-I,2016-08-05,10:50:59,18955.0996,18959.0000,18955.0000,18955.0000,4960,1952520
BANKNIFTY-I,2016-08-05,10:51:59,18955.0508,18960.0000,18953.0996,18958.7500,1920,1952520
BANKNIFTY-I,2016-08-05,10:52:59,18964.0000,18965.0000,18961.0000,18961.0000,2760,1954440
BANKNIFTY-I,2016-08-05,10:53:59,18961.0000,18964.0508,18960.1504,18962.4492,1680,1954440
BANKNIFTY-I,2016-08-05,10:54:59,18962.4492,18963.5000,18956.0000,18956.0000,3600,1954440
BANKNIFTY-I,2016-08-05,10:55:59,18956.0000,18958.0000,18953.0508,18956.0000,5960,1956960
BANKNIFTY-I,2016-08-05,10:56:59,18956.0000,18957.9492,18950.0996,18951.0000,6120,1956960
BANKNIFTY-I,2016-08-05,10:57:59,18950.0996,18950.4004,18943.0000,18948.4492,7480,1956960
BANKNIFTY-I,2016-08-05,10:58:59,18948.4492,18948.4492,18941.0000,18942.4492,6040,1958160
BANKNIFTY-I,2016-08-05,10:59:59,18942.0000,18949.5000,18942.0000,18946.0996,4600,1958160
BANKNIFTY-I,2016-08-05,11:00:59,18949.0000,18949.5000,18946.0000,18948.0000,3080,1958160
BANKNIFTY-I,2016-08-05,11:01:59,18946.5508,18951.3008,18945.0996,18946.0000,3480,1961800
BANKNIFTY-I,2016-08-05,11:02:59,18949.5508,18949.8496,18941.5996,18946.9492,3520,1961800
BANKNIFTY-I,2016-08-05,11:03:59,18942.6504,18947.9492,18942.0996,18947.4004,2120,1961800
BANKNIFTY-I,2016-08-05,11:04:59,18943.0000,18954.0000,18943.0000,18952.9004,2160,1964160
BANKNIFTY-I,2016-08-05,11:05:59,18950.0996,18959.7500,18950.0996,18958.6992,1840,1964160
BANKNIFTY-I,2016-08-05,11:06:59,18958.6992,18959.0000,18950.0000,18950.0000,1360,1964160
BANKNIFTY-I,2016-08-05,11:07:59,18950.0000,18956.9004,18950.0000,18951.0996,1240,1965680
BANKNIFTY-I,2016-08-05,11:08:59,18951.0996,18952.0508,18944.0000,18950.0000,3880,1965680
BANKNIFTY-I,2016-08-05,11:09:59,18950.0000,18950.3496,18947.1504,18950.0996,1800,1965680
BANKNIFTY-I,2016-08-05,11:10:59,18948.1992,18950.0000,18946.3496,18949.0000,1880,1968480
BANKNIFTY-I,2016-08-05,11:11:59,18949.0000,18955.0000,18947.1992,18955.0000,1960,1968480
BANKNIFTY-I,2016-08-05,11:12:59,18955.0000,18955.0000,18948.0000,18950.0000,1840,1968480
BANKNIFTY-I,2016-08-05,11:13:59,18950.0000,18955.1992,18949.0000,18950.9004,2400,1970040
BANKNIFTY-I,2016-08-05,11:14:59,18950.9004,18954.9492,18946.9004,18950.1992,3440,1970040
BANKNIFTY-I,2016-08-05,11:15:59,18950.1992,18956.9492,18950.1992,18955.0000,2440,1970040
BANKNIFTY-I,2016-08-05,11:16:59,18954.0508,18959.0996,18950.0000,18956.0508,2280,1973800
BANKNIFTY-I,2016-08-05,11:17:59,18956.0508,18975.4492,18956.0508,18974.9492,9320,1973800
BANKNIFTY-I,2016-08-05,11:18:59,18974.9492,18977.0996,18968.0000,18975.0000,3920,1973800
BANKNIFTY-I,2016-08-05,11:19:59,18975.0000,18980.0000,18974.5508,18977.0996,3360,1975400
BANKNIFTY-I,2016-08-05,11:20:59,18977.6504,18985.0000,18973.0996,18977.0000,5480,1975400
BANKNIFTY-I,2016-08-05,11:21:59,18977.0000,18985.0000,18973.3496,18977.1504,2880,1975400
BANKNIFTY-I,2016-08-05,11:22:59,18977.1504,18980.1992,18967.0508,18973.5000,2760,1975680
BANKNIFTY-I,2016-08-05,11:23:59,18973.5000,18980.0000,18973.2500,18980.0000,2680,1975680
BANKNIFTY-I,2016-08-05,11:24:59,18980.0000,18980.3496,18976.1992,18980.0000,2600,1975680
BANKNIFTY-I,2016-08-05,11:25:59,18980.0000,18980.0000,18970.0000,18974.0000,2440,1977760
BANKNIFTY-I,2016-08-05,11:26:59,18974.0000,18975.0000,18972.2500,18973.3496,1000,1977760
BANKNIFTY-I,2016-08-05,11:27:59,18973.3496,18974.0508,18969.4492,18970.0000,1320,1977760
BANKNIFTY-I,2016-08-05,11:28:59,18969.1992,18969.1992,18962.5508,18965.0000,2400,1978760
BANKNIFTY-I,2016-08-05,11:29:59,18965.0000,18973.6504,18963.0000,18973.6504,2040,1978760
BANKNIFTY-I,2016-08-05,11:30:59,18973.6504,18983.5000,18971.0508,18983.5000,4200,1978760
BANKNIFTY-I,2016-08-05,11:31:59,18983.5000,18985.5000,18980.0000,18980.6504,3080,1979280
BANKNIFTY-I,2016-08-05,11:32:59,18980.5996,18982.0000,18975.0000,18975.0000,1920,1979280
BANKNIFTY-I,2016-08-05,11:33:59,18974.9492,18974.9492,18966.4492,18969.8496,960,1979280
BANKNIFTY-I,2016-08-05,11:34:59,18969.8496,18980.0000,18969.0000,18980.0000,2960,1979400
BANKNIFTY-I,2016-08-05,11:35:59,18980.0000,18985.0000,18976.4492,18976.4492,2280,1979400
BANKNIFTY-I,2016-08-05,11:36:59,18980.8008,18987.0508,18979.0508,18985.8496,3320,1979400
BANKNIFTY-I,2016-08-05,11:37:59,18985.8496,18992.0000,18985.1504,18985.8496,6400,1981760
BANKNIFTY-I,2016-08-05,11:38:59,18985.9004,18985.9004,18980.0000,18982.0996,5440,1981760
BANKNIFTY-I,2016-08-05,11:39:59,18982.0996,18989.0000,18982.0996,18985.0508,6000,1981760
BANKNIFTY-I,2016-08-05,11:40:59,18985.0508,18987.7500,18975.0000,18985.0000,6080,1991200
BANKNIFTY-I,2016-08-05,11:41:59,18985.0000,18985.0000,18979.4492,18982.4492,1680,1991200
BANKNIFTY-I,2016-08-05,11:42:59,18983.0000,18983.0000,18977.8008,18981.1992,2200,1991200
BANKNIFTY-I,2016-08-05,11:43:59,18981.1992,18990.0000,18981.0000,18988.1504,4720,1992880
BANKNIFTY-I,2016-08-05,11:44:59,18988.1504,18990.0000,18985.0508,18988.0000,3400,1992880
BANKNIFTY-I,2016-08-05,11:45:59,18988.0000,18990.0000,18984.9492,18986.9004,1640,1992880
BANKNIFTY-I,2016-08-05,11:46:59,18986.9004,18987.9492,18983.7500,18985.0000,1680,1994320
BANKNIFTY-I,2016-08-05,11:47:59,18985.0000,18985.0000,18977.2500,18977.2500,1800,1994320
BANKNIFTY-I,2016-08-05,11:48:59,18978.4492,18983.9004,18978.4492,18981.0508,2600,1994320
BANKNIFTY-I,2016-08-05,11:49:59,18981.0508,18989.9492,18980.0000,18986.5508,4280,1993520
BANKNIFTY-I,2016-08-05,11:50:59,18986.5508,18988.0000,18982.0996,18983.1992,1560,1993520
BANKNIFTY-I,2016-08-05,11:51:59,18983.1992,18985.0000,18981.3008,18982.0996,1360,1993520
BANKNIFTY-I,2016-08-05,11:52:59,18982.0996,18984.0000,18982.0508,18984.0000,1440,1995240
BANKNIFTY-I,2016-08-05,11:53:59,18983.1992,18987.6992,18981.1504,18983.9492,2320,1995240
BANKNIFTY-I,2016-08-05,11:54:59,18976.5996,18982.8008,18975.0000,18982.8008,5840,1995240
BANKNIFTY-I,2016-08-05,11:55:59,18982.8008,18983.0000,18977.6504,18978.9004,2920,1996520
BANKNIFTY-I,2016-08-05,11:56:59,18979.7500,18982.0000,18974.0508,18974.0508,5960,1996520
BANKNIFTY-I,2016-08-05,11:57:59,18974.0508,18978.9492,18974.0508,18977.9492,1240,1996520
BANKNIFTY-I,2016-08-05,11:58:59,18977.9492,18978.8496,18975.0000,18975.0508,1280,1995080
BANKNIFTY-I,2016-08-05,11:59:59,18975.0508,18976.7500,18967.0508,18969.3008,3680,1995080
BANKNIFTY-I,2016-08-05,12:00:59,18970.0508,18970.9004,18963.0508,18965.0000,4200,1995080
BANKNIFTY-I,2016-08-05,12:01:59,18968.0000,18968.0000,18961.8008,18965.0000,2360,1994520
BANKNIFTY-I,2016-08-05,12:02:59,18965.0000,18966.0000,18960.0508,18966.0000,3120,1994520
BANKNIFTY-I,2016-08-05,12:03:59,18967.0000,18977.0000,18966.3008,18973.5508,2640,1994520
BANKNIFTY-I,2016-08-05,12:04:59,18973.5508,18977.0000,18970.0508,18970.2500,1920,1993720
BANKNIFTY-I,2016-08-05,12:05:59,18970.2500,18973.4004,18970.0000,18972.9492,680,1993720
BANKNIFTY-I,2016-08-05,12:06:59,18972.9492,18975.0508,18972.9492,18975.0000,1760,1993720
BANKNIFTY-I,2016-08-05,12:07:59,18975.0000,18976.0000,18968.0000,18968.0000,1800,1994040
BANKNIFTY-I,2016-08-05,12:08:59,18969.9492,18969.9492,18962.0508,18966.5996,2760,1994040
BANKNIFTY-I,2016-08-05,12:09:59,18966.5996,18967.3496,18965.0000,18967.0000,1400,1994040
BANKNIFTY-I,2016-08-05,12:10:59,18967.0996,18972.9004,18965.9004,18972.9004,2040,1992640
BANKNIFTY-I,2016-08-05,12:11:59,18972.9004,18976.9492,18968.1504,18971.1504,4680,1992640
BANKNIFTY-I,2016-08-05,12:12:59,18974.8496,18981.0000,18973.0996,18981.0000,2400,1992640
BANKNIFTY-I,2016-08-05,12:13:59,18981.0000,18985.0000,18978.0000,18978.0000,4960,1995400
BANKNIFTY-I,2016-08-05,12:14:59,18978.0000,18987.0000,18978.0000,18985.0000,4600,1995400
BANKNIFTY-I,2016-08-05,12:15:59,18982.1992,18999.9004,18982.1992,18986.5508,20600,1995400
BANKNIFTY-I,2016-08-05,12:16:59,18988.5508,18988.5508,18980.0000,18984.5000,3600,2001560
BANKNIFTY-I,2016-08-05,12:17:59,18984.5000,18986.1992,18977.9492,18982.0508,8400,2001560
BANKNIFTY-I,2016-08-05,12:18:59,18982.1504,18986.0000,18980.1992,18982.0000,2040,2001560
BANKNIFTY-I,2016-08-05,12:19:59,18982.0000,18985.1504,18980.5508,18982.0000,1840,2006160
BANKNIFTY-I,2016-08-05,12:20:59,18982.0000,18984.9492,18973.0996,18973.0996,2280,2006160
BANKNIFTY-I,2016-08-05,12:21:59,18973.0996,18980.0000,18971.2500,18978.0996,3320,2006160
BANKNIFTY-I,2016-08-05,12:22:59,18978.1504,18981.6992,18976.0508,18980.9492,480,2007280
BANKNIFTY-I,2016-08-05,12:23:59,18980.9492,18988.0000,18980.9492,18987.4492,2920,2007280
BANKNIFTY-I,2016-08-05,12:24:59,18987.4492,18989.8496,18984.7500,18989.8496,2000,2007280
BANKNIFTY-I,2016-08-05,12:25:59,18988.0996,19000.0000,18988.0000,18995.0000,18360,2008080
BANKNIFTY-I,2016-08-05,12:26:59,18995.0000,18996.0000,18992.6504,18996.0000,5960,2008080
BANKNIFTY-I,2016-08-05,12:27:59,18995.1504,18996.9492,18990.0508,18992.1504,3680,2008080
BANKNIFTY-I,2016-08-05,12:28:59,18992.1504,18996.0000,18990.5508,18996.0000,2640,2010440
BANKNIFTY-I,2016-08-05,12:29:59,18996.0000,18997.0000,18990.0000,18991.1992,2640,2010440
BANKNIFTY-I,2016-08-05,12:30:59,18990.1504,18991.6504,18985.4492,18985.4492,4240,2010440
BANKNIFTY-I,2016-08-05,12:31:59,18985.4492,18994.5996,18985.1992,18990.0996,3520,2012920
BANKNIFTY-I,2016-08-05,12:32:59,18990.0996,18994.8008,18988.0000,18988.0000,1960,2012920
BANKNIFTY-I,2016-08-05,12:33:59,18988.0000,18989.0000,18976.0996,18978.0508,7800,2012920
BANKNIFTY-I,2016-08-05,12:34:59,18978.0508,18985.9492,18976.0000,18982.6992,2280,2017920
BANKNIFTY-I,2016-08-05,12:35:59,18982.6992,18987.5508,18980.0000,18984.2500,2400,2017920
BANKNIFTY-I,2016-08-05,12:36:59,18988.0000,18991.9492,18984.6504,18984.6504,4080,2017920
BANKNIFTY-I,2016-08-05,12:37:59,18984.6504,18990.0000,18978.4004,18978.4004,5040,2020040
BANKNIFTY-I,2016-08-05,12:38:59,18981.5996,18983.0000,18977.0996,18977.4004,1600,2020040
BANKNIFTY-I,2016-08-05,12:39:59,18977.4004,18980.0000,18971.0000,18977.0000,2600,2020040
BANKNIFTY-I,2016-08-05,12:40:59,18976.0000,18979.5000,18972.5000,18975.8008,2160,2022520
BANKNIFTY-I,2016-08-05,12:41:59,18977.0000,18984.1992,18967.0996,18970.0000,11080,2022520
BANKNIFTY-I,2016-08-05,12:42:59,18970.0000,18982.8496,18968.1992,18980.0508,3400,2022520
BANKNIFTY-I,2016-08-05,12:43:59,18980.0508,18987.0000,18980.0508,18985.0508,2080,2031040
BANKNIFTY-I,2016-08-05,12:44:59,18985.0508,18986.8008,18978.0000,18978.0000,2400,2031040
BANKNIFTY-I,2016-08-05,12:45:59,18978.0000,18980.9492,18972.6992,18972.6992,2080,2031040
BANKNIFTY-I,2016-08-05,12:46:59,18972.6992,18979.9492,18968.7500,18972.1992,5160,2031560
BANKNIFTY-I,2016-08-05,12:47:59,18972.1992,18972.1992,18954.8496,18961.9492,12720,2031560
BANKNIFTY-I,2016-08-05,12:48:59,18961.9492,18971.5508,18953.6504,18970.0000,6160,2031560
BANKNIFTY-I,2016-08-05,12:49:59,18970.0000,18972.1992,18963.0508,18966.9492,3040,2033120
BANKNIFTY-I,2016-08-05,12:50:59,18966.9492,18967.0000,18962.0000,18962.0000,2240,2033120
BANKNIFTY-I,2016-08-05,12:51:59,18962.0000,18965.6992,18960.0000,18962.0000,2280,2033120
BANKNIFTY-I,2016-08-05,12:52:59,18962.0000,18963.8008,18954.0996,18954.9492,7720,2031920
BANKNIFTY-I,2016-08-05,12:53:59,18954.9492,18955.0508,18945.0000,18945.0000,13480,2031920
BANKNIFTY-I,2016-08-05,12:54:59,18945.0000,18963.8496,18944.0508,18963.8496,2680,2031920
BANKNIFTY-I,2016-08-05,12:55:59,18963.8496,18970.0000,18962.5000,18969.1992,3680,2029160
BANKNIFTY-I,2016-08-05,12:56:59,18971.8496,18979.9492,18966.4492,18979.9492,1920,2029160
BANKNIFTY-I,2016-08-05,12:57:59,18979.9492,18979.9492,18973.0000,18975.0000,800,2029160
BANKNIFTY-I,2016-08-05,12:58:59,18972.8496,18975.9492,18968.0000,18970.0000,1040,2028640
BANKNIFTY-I,2016-08-05,12:59:59,18970.0000,18972.0000,18963.0508,18970.0000,2440,2028640
BANKNIFTY-I,2016-08-05,13:00:59,18970.0000,18972.0996,18960.4004,18960.8008,1680,2028640
BANKNIFTY-I,2016-08-05,13:01:59,18960.8008,18965.0000,18960.0000,18965.0000,3200,2029160
BANKNIFTY-I,2016-08-05,13:02:59,18964.1504,18964.1504,18952.1992,18955.0000,3720,2029160
BANKNIFTY-I,2016-08-05,13:03:59,18955.0000,18958.5508,18951.1504,18953.6504,2120,2029160
